,ru,en,fr
6148,точно,sure,sûrement
6149,точно,sure,sais
6150,точно,finely,précisément
6151,точно,strictly,no_equality
6152,точно,truly,vraiment
6153,точно,truly,tout
6154,точно,truly,bien
6155,точно,aptly,bien
6156,точно,aptly,justement
6157,точно,true,vraiment
6158,точно,true,exact
6159,точно,true,juste
6160,точно,true,c'est vrai
6161,точно,promptly,exactement
6162,точно,promptly,précisément
6163,точно,promptly,ponctuellement
6164,точно,narrowly,précisément
6165,замкнутый,closed,fermé
6166,замкнутый,withdrawn,renfermé
6167,замкнутый,insular,no_equality
6168,замкнутый,reserved,no_equality
6169,замкнутый,closed-loop,no_equality
6170,замкнутый,circular,no_equality
6171,замкнутый,sullen,no_equality
6172,замкнутый,cliquey,no_equality
6173,вылепить,sculpt,no_equality
6174,вылепить,fashion,no_equality
6175,вылепить,shape,no_equality
6176,автомат,automatic,automate
6177,автомат,automaton,automate
6178,автомат,automat,distributeur automatique
6179,автомат,automat,automate
6180,автомат,dispenser,distributeur
6181,автомат,gun,mitraillette
6182,автомат,gun,fusil
6183,автомат,gun,pistolet
6184,автомат,gun,arme
6185,автомат,automatic device,no_equality
6186,автомат,automatically,no_equality
6187,автомат,robot,automate
6188,рыбная ловля,angling,pêche
6189,Рыбная ловля,fishing,pêche
6190,Рыбная ловля,fishery,pêche
6191,сверху,overhand,no_equality
6192,сверху,atop,au-dessus
6193,сверху,atop,par-dessus
6194,сверху,atop,au sommet
6195,сверху,above,dessus
6196,сверху,above,au-dessus
6197,сверху,above,par-dessus
6198,сверху,on top,au-dessus
6199,сверху,on top,par-dessus
6200,сверху,on top,par dessus
6201,сверху,on top,au sommet
6202,сверху,from upstairs,d'en haut
6203,безвоздушное пространство,vacuum,no_equality
6204,простота,simplicity,simplicité
6205,простота,simplicity,facilité
6206,простота,simpleness,simplicité
6207,простота,plainness,simplicité
6208,простота,easy,no_equality
6209,простота,simple,no_equality
6210,простота,usability,no_equality
6211,простота,simplify,no_equality
6212,простота,innocence,no_equality
6213,простота,austerity,no_equality
6214,простота,homeliness,simplicité
6215,проиграть,lose,perdre
6216,проиграть,play,no_equality
6217,проиграть,fail,échouer
6218,проиграть,loser,no_equality
6219,откуда,where,no_equality
6220,откуда,how,comment
6221,откуда,from which,d'où
6222,оттянутый,drawn,no_equality
6223,сушение,drying,no_equality
6224,разъединение,separation,séparation
6225,разъединение,release,no_equality
6226,разъединение,decoupling,no_equality
6227,разъединение,disunion,no_equality
6228,разъединение,disconnect,no_equality
6229,разъединение,disunity,no_equality
6230,разъединение,detachment,séparation
6231,разъединение,disjunction,no_equality
6232,ведение,conduct,conduite
6233,ведение,conduct,tenue
6234,ведение,maintenance,gestion
6235,ведение,maintenance,maintenance
6236,ведение,charge,charge
6237,ведение,conduction,conduite
6238,ведение,reference,no_equality
6239,ведение,management,gestion
6240,ведение,management,conduite
6241,ведение,maintain,no_equality
6242,ведение,keeping,tenue
6243,ведение,lead,no_equality
6244,ведение,run,no_equality
6245,ведение,managing,gestion
6246,ведение,handling,gestion
6247,ведение,handling,conduite
6248,ведение,handling,gérer
6249,ведение,wage,no_equality
6250,ведение,dribble,no_equality
6251,ведение,prosecution,charge
6252,ведение,transaction,no_equality
6253,подлить,podlit,no_equality
6254,подлить,pour,no_equality
6255,заморозки,frost,gel
6256,дно океана,ocean bottom,fond de l'océan
6257,дно океана,ocean,no_equality
6258,послушаться,obey,no_equality
6259,послушаться,listen,écouter
6260,послушаться,heed,écouter
6261,стартап,start-up,start-up
6262,стартап,start-up,startup
6263,сухость,dryness,sèche
6264,сухость,dryness,sécheresse
6265,сухость,dry,sécheresse
6266,сухость,dry,dry
6267,сухость,drought,sécheresse
6268,сухость,drying,no_equality
6269,состязание,competition,concours
6270,состязание,competition,compétition
6271,состязание,competition,tournoi
6272,состязание,match,no_equality
6273,состязание,tug,no_equality
6274,общемировой,overall global,no_equality
6275,общемировой,global,mondial
6276,общемировой,global,universel
6277,момент,moment,moment
6278,момент,moment,instant
6279,момент,moment,point
6280,момент,moment,minute
6281,момент,moment,temp
6282,момент,moment,seconde
6283,момент,moment,quand
6284,момент,point,moment
6285,момент,point,point
6286,момент,point,stade
6287,момент,instant,moment
6288,момент,instant,instant
6289,момент,thing,point
6290,момент,aspect,point
6291,момент,aspect,élément
6292,момент,juncture,moment
6293,момент,juncture,point
6294,момент,juncture,stade
6295,момент,second,moment
6296,момент,second,instant
6297,момент,second,minute
6298,момент,second,seconde
6299,преломить хлеб,break bread,partager le pain
6300,преломить хлеб,break bread,rompre le pain
6301,преломить хлеб,break bread,casser la croûte
6302,входить,enter,entrer
6303,входить,enter,rentrer
6304,входить,go,entrer
6305,входить,go,rentrer
6306,входить,include,comprendre
6307,входить,include,inclure
6308,входить,belong,faire partie
6309,входить,penetrate,no_equality
6310,отслаивать,exfoliate,no_equality
6311,отслаивать,flake,no_equality
6312,танцевальный зал,ballroom,salle de bal
6313,танцевальный зал,ballroom,salle de danse
6314,танцевальный зал,dancing hall,no_equality
6315,тот же,same,même
6316,тот же,same,pareil
6317,тот же,same,identique
6318,вправо,rightwards,vers la droite
6319,вправо,right,no_equality
6320,вправо,the right,à droite
6321,вправо,to the right,à droite
6322,вправо,to the right,vers la droite
6323,вправо,to the right,sur la droite
