,fr,ru,en,vote
10965,conseiller,член совета,alderman,1
10966,conseiller,давать совет,give advice,1
10967,conseille,Совет,advice,1
10968,ensuite,поздний,after,1
10969,ensuite,поздний,afterwards,2
10970,ensuite,после,afterwards,1
10971,ensuite,потом,afterwards,1
10972,ensuite,впоследствии,afterwards,3
10973,ensuite,впоследствии,then,1
10974,ensuite,дальнейший,afterwards,1
10975,ensuite,последующий,afterwards,1
10976,ensuite,после этого,afterwards,1
10977,ensuite,далёкий,then,1
10978,ensuite,после это,then,1
10979,ensuite,далее,then,1
10980,ensuite,далее,furthermore,1
10981,ensuite,теперь,then,1
10982,ensuite,затем,then,1
10983,ensuite,затем,subsequently,1
10984,ensuite,затем,next,1
10985,ensuite,затем,thereafter,1
10986,ensuite,затем,later,1
10987,ensuite,затем,after,1
10988,ensuite,затем,further,1
10989,ensuite,затем,afterwards,1
10990,ensuite,затем,followed,1
10991,ensuite,позже,then,1
10992,ensuite,позже,subsequently,1
10993,ensuite,позже,thereafter,1
10994,ensuite,позже,later,1
10995,ensuite,позже,after,1
10996,ensuite,позже,afterwards,1
10997,ensuite,позже,afterward,1
10998,plus tard,потом,afterwards,2
10999,plus tard,потом,later,1
11000,plus tard,потом,subsequently,1
11001,plus tard,потом,after,1
11002,plus tard,потом,then,1
11003,plus tard,впоследствии,afterwards,1
11004,plus tard,позже,later,1
11005,plus tard,позже,subsequently,1
11006,plus tard,позже,afterwards,1
11007,plus tard,позже,another time,1
11008,plus tard,позже,thereafter,1
11009,plus tard,позже,afterward,1
11010,plus tard,позже,after,1
11011,plus tard,позже,then,1
11012,plus tard,позже,late,1
11013,plus tard,после,later,1
11014,plus tard,после,afterwards,1
11015,plus tard,после,after,1
11016,plus tard,после,then,1
11017,par la suite,впоследствии,afterwards,1
11018,par la suite,в дальнейшем,subsequently,1
11019,par la suite,в дальнейшем,later,1
11020,par la suite,в дальнейшем,eventually,1
11021,par la suite,в дальнейшем,further,1
11022,par la suite,в дальнейшем,in the future,1
11023,par la suite,в дальнейшем,subsequent,1
11024,puis,впоследствии,afterwards,1
11025,puis,впоследствии,then,1
11026,puis,после этого,afterwards,1
11027,puis,далёкий,then,1
11028,puis,далее,then,1
11029,puis,теперь,then,1
11030,puis,после что,then,1
11031,puis,вот,then,1
11032,puis,пока,then,1
11033,puis,вдруг,then,1
11034,puis,но,then,1
11035,puis,затем,then,1
11036,puis,затем,later,1
11037,puis,затем,subsequently,1
11038,puis,затем,after,1
11039,puis,затем,next,1
11040,puis,затем,thereafter,1
11041,puis,затем,afterwards,1
11042,puis,затем,again,1
11043,puis,тогда,then,1
11044,puis,тогда,well,1
11045,puis,сверх того,no_equality,1
11046,puis,а,no_equality,1
11047,examen,рассмотрение,review,2
11048,examen,рассмотрение,examination,4
11049,examen,рассмотрение,consideration,1
11050,examen,рассмотрение,discussion,1
11051,examen,рассмотрение,examining,1
11052,examen,рассмотрение,reviewing,1
11053,examen,рассмотрение,considering,1
11054,examen,обзор,review,2
11055,examen,обзор,reviewing,1
11056,examen,изучение,review,1
11057,examen,изучение,examination,3
11058,examen,анализ,review,1
11059,examen,анализ,examination,2
11060,examen,пересмотр,review,1
11061,examen,проверка,review,1
11062,examen,проверка,examination,2
11063,examen,оценка,review,1
11064,examen,экзамен,examination,4
11065,examen,экзамен,exam,3
11066,examen,экзамен,examen,1
11067,examen,экзамен,test,1
11068,examen,осмотр,examination,2
11069,examen,осмотр,exam,2
11070,examen,обследование,examination,4
11071,examen,обследование,exam,2
11072,examen,обследование,review,1
11073,examen,обследование,examen,1
11074,examen,обследование,screening,1
11075,examen,обследование,assessment,1
11076,examen,обследование,inspection,1
11077,examen,обследование,check,1
11078,examen,обследование,surveying,1
11079,examen,освидетельствование,examination,2
11080,examen,проведение экспертизы,examination,1
11081,examen,проведение экзаменов,examination,1
11082,examen,тест,exam,1
11083,examen,экспертиза,examination,1
11084,examen,экспертиза,assessment,1
11085,examen,рассмотрение дела,no_equality,1
11086,étude,рассмотрение,examination,1
11087,étude,изучение,examination,1
11088,étude,изучение,study,1
11089,étude,обследование,examination,1
11090,étude,обследование,study,1
11091,étude,исследование,study,2
11092,étude,исследование,survey,1
11093,étude,исследование,research,1
11094,étude,исследование,studying,1
11095,étude,исследование,analysis,1
11096,étude,исследование,investigation,1
11097,étude,исследование,examination,1
11098,étude,исследование,exploration,1
11099,étude,анализ,study,1
11100,étude,обзор,review,1
11101,étude,обзор,survey,1
11102,étude,знание,learning,1
11103,étude,этюд,study,1
11104,étude,этюд,etude,1
11105,étude,проектная разработка,project,1
11106,étude,учение,studying,1
11107,étude,учение,learning,1
11108,étude,конструирование,no_equality,1
11109,étude,прохождение,no_equality,1
11110,étude,разведка,survey,1
11111,étude,разведка,investigation,1
11112,étude,разведка,exploration,1
11113,étude,усвоение,learning,1
11114,examiné,рассмотрение,examination,1
11115,concours,экзамен,examination,1
11116,concours,экзамен,exam,1
11117,concours,конкурс,contest,2
11118,concours,конкурс,competition,1
11119,concours,конкурс,competitive examination,1
11120,concours,соревнование,contest,2
11121,concours,соревнование,competition,1
11122,concours,состязание,contest,1
11123,concours,участие,contribution,1
11124,concours,участие,participation,1
11125,concours,участие,involvement,1
11126,concours,содействие,assistance,1
11127,concours,содействие,help,1
11128,concours,содействие,cooperation,1
11129,concours,содействие,contribution,1
11130,concours,содействие,support,1
11131,concours,содействие,assisted,1
11132,concours,стечение,concourse,1
11133,concours,соискание,no_equality,1
11134,concours,толпа,no_equality,1
11135,concours,кредит,no_equality,1
11136,interrogatoire,допрос,examination,2
11137,interrogatoire,допрос,interrogation,2
11138,interrogatoire,допрос,interview,1
11139,interrogatoire,допрос,third degree,1
11140,interrogatoire,допрос,questioned,1
11141,interrogatoire,допрос,interrogated,1
11142,interrogatoire,допрос,interviewing,1
11143,interrogatoire,допрос,interrogating,1
11144,interrogatoire,допросный,interrogation,1
11145,interrogatoire,протокол допроса,no_equality,1
11146,impératif,императив,imperative,2
11147,impératif,настоятельный необходимость,imperative,1
11148,impératif,необходимость,necessity,1
11149,impératif,императивный,peremptory,2
11150,impératif,императивный,imperative,1
11151,impératif,императивный,mandatory,1
11152,impératif,требование,requirement,1
11153,impératif,насущная необходимость,no_equality,1
11154,impératif,безусловное требование,requirement,1
11155,impératif,необходимые условия,no_equality,1
11156,impératif,повеление,no_equality,1
11157,impératif,безусловный,no_equality,1
11158,réalité,факт,fact,3
11159,réalité,факт,reality,2
11160,réalité,реальность,fact,2
11161,réalité,реальность,reality,2
11162,réalité,реальность,real,1
11163,réalité,реальность,true,1
11164,réalité,реальность,truth,1
11165,réalité,реальность,actuality,1
11166,réalité,реальность,realistic,1
11167,réalité,действительность,reality,1
11168,réalité,жизнь,reality,1
11169,réalité,реалия,reality,1
11170,réalité,реальный положение дело,reality,1
11171,réalité,реальный жизнь,reality,1
11172,réalité,реальная вещь,no_equality,1
11173,réalité,живая действительность,reality,1
