"translate","trans_rating","translation_id","word_id","ref_id"
"удостоенный",18550,2,57373,1
"желая",18550,1,53171,1
"виноград",18550,2,18293,1
"хранение",18550,1,39142,1
"разработчик",18549,1,11948,1
"звезда",18547,1,38768,1
"среди",18547,2,5031,1
"милый",18537,3,10740,1
"мчаться",18534,1,10959,1
"осуждённый",18525,1,9211,1
"вешалка",18523,1,33112,1
"фабрика",18523,1,15366,1
"сердца",18522,1,50919,1
"неграмотный",18519,1,20634,1
"вершина",18517,1,30722,1
"номер",18512,2,27661,1
"соблазнительный",18511,1,14471,1
"опустошительный",18510,2,11945,1
"затрагивать",18510,1,53540,1
"пар",18503,1,43921,1
"затопленный",18496,1,60750,1
"результат",18494,2,28581,1
"решен",18494,2,36590,1
"план",18486,1,35724,1
"легкомысленный",18474,1,17068,1
"расточать",18471,1,38612,1
"отказал",18466,1,53427,1
"приветствовали",18466,1,51275,1
"обнимать(ся)",18464,6,14143,1
"воры",18463,1,40991,1
"запаздывание",18463,1,87712,1
"включать",18461,7,14143,1
"содержать",18458,8,14143,1
"ноги",18450,1,50734,1
"недостатки",18448,1,60545,1
"сгорбившись",18444,1,53166,1
"висит",18443,1,55617,1
"выбирать",18442,10,14143,1
"разумно",18440,1,54952,1
"прокричать",18440,4,24369,1
"окружать",18438,11,14143,1
"смещаться",18437,1,13374,1
"предполагать",18436,3,3700,1
"мужество",18436,2,6044,1
"мудрость",18436,2,1696012,1
"терапевт",18430,1,40916,1
"няня",18430,1,26788,1
"деградировать",18425,1,23358,1
"ставить",18424,3,286200,1
"приложение",18423,2,3269,1
"нарушение",18422,2,12595,1
"зависимый",18419,2,56112,1
"видеть",18415,12,14143,1
"неодобрение",18414,1,12359,1
"написанный",18400,1,45826,1
"ловкость",18397,1,11999,1
"кончаться",18396,3,182932,1
"нажимать",18393,2,32765,1
"монеты",18388,1,81807,1
"малиновый",18388,1,10362,1
"сытый",18377,1,65341,1
"лень",18375,1,23517,1
"резня",18374,1,37471,1
"вопить",18373,2,45907,1
"отвечать",18372,2,51051,1
"заинтересованнй",18372,4,14359,1
"уровень",18364,1,55896,1
"писк",18359,1,38630,1
"удивительно",18359,1,34074,1
"колебаться",18353,1,15461,1
"критиковать",18353,1,44270,1
"заявлять",18349,2,11250,1
"неимущий",18349,2,31355,1
"придурок",18347,1,366674,1
"возмещать",18346,1,33898,1
"лежать",18345,6,34376,1
"кричать",18344,1,52176,1
"сырой",18337,2,10887,1
"объединяться",18334,1,17290,1
"гандбол",18333,1,18975,1
"объединять",18333,1,21816,1
"кровообращение",18332,1,474088,1
"особенный",18327,3,38245,1
"сочувствующий",18326,1,40152,1
"предпочтение",18322,1,31789,1
"недоваренный",18318,1,189491,1
"учёный",18311,1,35733,1
"крепдешин",18310,1,474211,1
"жизнерадостный",18309,2,7732,1
"плащевка",18309,1,474217,1
"говорящий",18308,1,40338,1
"слезы",18308,2,50913,1
"высаживаться",18308,4,177557,1
"повреждённый",18308,1,52800,1
"безрассудный",18306,2,21655,1
"символ",18305,4,37129,1
"являешься",18305,3,3431,1
"пустота",18304,1,14226,1
"жаждать",18303,1,22314,1
"самодовольно",18301,1,135985,1
"цитаты",18301,1,83646,1
"жирный",18298,1,18367,1
"красивый",18297,7,15403,1
"горка",18295,2,6627,1
"скандалить",18292,3,35016,1
"поддерживать",18291,1,43695,1
"кислота",18289,1,1858,1
"панама",18278,1,1095,1
"увядать",18277,3,15376,1
"наводнение",18275,2,16423,1
"восстанавливать",18274,3,34160,1
"мученик",18274,1,25074,1
"результаты",18270,1,56841,1
"Определения",18264,1,94282,1
"опыт",18263,6,15125,1
"уловка",18263,3,11188,1
"призывать",18260,1,39687,1
"вспыльчивый",18258,2,44311,1
"трущобы",18256,1,56364,1
"известность",18250,2,15463,1
"лошадь",18241,2,20033,1
"сокращение",18241,1,9590,1
"движущий",18239,1,13411,1
"проход",18228,2,17585,1
"безумие",18226,1,17010,1
"обзванивать",18224,1,1358831,1
"ловкость",18219,1,2275,1
"выполнять",18214,1,17180,1
"заговор",18212,4,31051,1
"махать",18210,1,44887,1
"серфингист",18209,1,125515,1
"межкультурный",18209,1,46711,1
"бедность",18205,3,25962,1
"ситечко",18204,1,228861,1
"литература",18202,1,24064,1
"обваливаться",18202,2,42365,1
"средний",18201,1,21934,1
"свет",18200,1,23906,1
"крыжовник",18198,2,18158,1
"полагать",18192,1,11335,1
"десятилетие",18192,3,11155,1
"оптимистичный",18191,1,126465,1
"отъезжать",18191,3,201290,1
"существующий",18191,1,54760,1
"призвание",18191,1,26015,1
"двенадцатый",18186,1,42499,1
"склонность",18184,1,21049,1
"всемогущий",18182,1,2614,1
"пожертвованный",18177,1,54805,1
"макака",18176,2,24592,1
"мясорубка",18176,1,47466,1
"авантюрный",18174,1,2082,1
"кинооператор",18173,2,55754,1
"согласный",18172,2,9454,1
"татуировщик",18171,1,210055,1
"употреблять",18169,4,43770,1
"любимый",18166,1,15623,1
"сосуд",18160,1,51373,1
"сброс",18151,1,34302,1
"вздыхать",18146,2,37123,1
"рысь",18144,2,24575,1
"программирование",18144,1,55117,1
"растворяться",18139,3,25397,1
"раскрывать",18134,3,12457,1
"убежище",18134,1,3747,1
"крепкий",18132,1,659,1
"хриплый",18132,1,19787,1
"стремление",18128,2,43753,1
"беспокоить",18127,1,76830,1
"ощущения",18127,1,73718,1
"ссылаться",18126,4,33069,1
"сбросить",18125,1,53334,1
"сопровождение",18124,1,1794,1
"качающийся",18121,1,73029,1
"воображать",18118,1,14522,1
"код",18117,1,8616,1
"непреднамеренный",18110,1,48784,1
"изменять",18109,2,53135,1
"отвечать",18108,1,58917,1
"святые",18106,1,68876,1
"дворянин",18103,1,27323,1
"тушить",18099,4,51646,1
"покидая",18098,1,50772,1
"образец",18093,2,14929,1
"восстанавливать",18088,1,34003,1
"незабываемый",18087,1,43140,1
"настойчивый",18086,3,43755,1
"количество",18086,2,32905,1
"швейцар",18086,1,93884,1
"перезванивать",18082,3,202069,1
"дань",18081,1,42082,1
"сосредоточены",18081,1,64036,1
"внутренний",18075,1,21282,1
"повстанцы",18072,1,57310,1
"чрезвычайно",18072,2,53547,1
"равнодушие",18070,1,21230,1
"признавать",18068,2,1869,1
"острее",18067,1,36730,1
"загрязнение",18063,1,9528,1
"истинный",18061,5,44146,1
"треугольник",18060,1,42068,1
"приятели",18059,1,56391,1
"погрузился",18058,1,51296,1
"металлический",18056,1,25542,1
"ежегодно",18053,1,2970,1
"отправляться",18052,5,177557,1
"отнимать",18050,2,199776,1
"ненавидеть",18046,1,11912,1
"длительность",18042,2,13614,1
"горох",18041,1,29742,1
"игла",18036,2,26967,1
"край",18032,1,6191,1
"дома",18031,1,52298,1
"поднятие",18030,3,33244,1
"расслабиться",18027,2,34019,1
"безмятежность",18026,2,36500,1
"секция",18023,2,36112,1
"знакомство",18020,1,58006,1
"проступок",18017,2,1695672,1
"буря",18015,2,39155,1
"продвижение",18012,3,2071,1
"тупость",18011,2,39404,1
"дискутировать",18007,3,12476,1
"да",18006,4,14911,1
"вялый",18006,3,52921,1
"самомнение",18006,1,13918,1
"выполнение",18006,1,15015,1
"присущий",17999,1,22064,1
"язычник",17998,1,29052,1
"неудачный",17996,1,43284,1
"значительный",17993,2,25258,1
"прекращать",17992,4,33041,1
"форма",17988,1,16777,1
"недавно",17987,1,27131,1
"воробей",17987,1,38210,1
"всепоглощающий",17987,1,46672,1
"бросать",17986,3,41145,1
"раскаленный",17985,1,33762,1
"расстроенный",17979,3,43722,1
"несоответствующий",17978,1,43604,1
"болельщики",17978,1,121930,1
"перегнать",17975,1,28658,1
"союзники",17975,1,52937,1
"поливая",17973,2,31596,1
"гламурный",17972,2,17886,1
"фундамент",17971,2,4515,1
"резюмировать",17971,1,39673,1
"переходить",17965,2,174766,1
"самодовольный",17963,1,37704,1
"одалживать",17961,2,23677,1
"бензоколонка",17957,1,1079489,1
"оруженосец",17957,2,19519,1
"выбор",17953,5,5005,1
"бормотать",17952,1,26589,1
"поддерживать",17949,3,173949,1
"финансист",17948,1,16011,1
"уставился",17947,2,58539,1
"заряженный",17946,1,24129,1
"лохматый",17945,1,36664,1
"супруг",17940,2,20329,1
"сверлить",17937,2,13380,1
"раздражение",17935,1,2966,1
"понимание",17932,4,36413,1
"владыка",17932,4,24340,1
"курс",17930,1,19272,1
"способ",17928,1,25344,1
"надобность",17923,4,26965,1
"потомство",17922,1,32218,1
"зубы",17920,2,40600,1
"контент",17919,4,9545,1
"пение",17908,1,37233,1
"утомлять",17905,3,41379,1
"забирать",17904,2,51777,1
"печь",17904,1,17264,1
"костюм",17902,1,9968,1
"проснулся",17901,1,45592,1
"диета",17900,1,12126,1
"неприличный",17899,1,27836,1
"фитиль",17897,1,45348,1
"предостерегать",17895,2,72135,1
"желанный",17892,1,52526,1
"прогноз",17891,2,16689,1
"опьянение",17888,1,22039,1
"разрушительный",17884,1,12671,1
"розы",17878,1,62925,1
"обвинение",17874,1,1834,1
"писание",17867,2,45817,1
"слабо",17865,1,15402,1
"запрос",17861,3,34266,1
"проект",17860,1,32238,1
"водоворот",17856,1,40072,1
"сам",17855,3,45970,1
"выкидывать",17853,1,180379,1
"болтовня",17852,1,7696,1
"скверный",17843,3,26834,1
"пятнышко",17843,3,55771,1
"потрясающий",17841,4,15337,1
"органы",17841,1,52558,1
"умеренный",17838,1,26093,1
"исследовать",17838,2,36049,1
"осведомлённый",17834,1,8672,1
"гибкость",17834,1,49947,1
"плотно",17831,3,41245,1
"обеспечивание",17830,1,32471,1
"водопровод",17824,1,31083,1
"водоросли",17824,1,2495,1
"переносить",17823,2,50655,1
"стипендия",17821,2,35735,1
"сейф",17821,1,69795,1
"заминка",17820,1,19773,1
"перегиб",17814,3,28818,1
"горечь",17813,1,5282,1
"горы",17809,1,51170,1
"заботиться",17809,1,15758,1
"откладывать",17809,3,191013,1
"соя",17808,2,128438,1
"особенности",17805,1,101177,1
"размер",17800,1,37320,1
"учили",17799,2,40479,1
"проверка",17797,2,43874,1
"алгоритм",17796,1,2501,1
"дзюдо",17795,1,22650,1
"неправильный",17793,2,21130,1
"продолжил",17790,2,9571,1
"шейпинг",17790,1,36710,1
"резкий",17788,2,36723,1
"усердие",17783,1,12198,1
"сова",17778,2,28949,1
