,fr,ru,en
5542,incroyable,невероятно,extraordinary
5543,incroyable,невероятно,fantastic
5544,incroyable,невероятно,fabulous
5545,incroyable,невероятное,incredible
5546,incroyable,невероятное,amazing
5547,incroyable,невероятное,unbelievable
5548,incroyable,невероятное,tremendous
5549,incroyable,невероятное,extraordinary
5550,incroyable,потрясающий,incredible
5551,incroyable,потрясающий,amazing
5552,incroyable,потрясающий,awesome
5553,incroyable,потрясающий,tremendous
5554,incroyable,потрясающий,stunning
5555,incroyable,потрясающий,terrific
5556,incroyable,потрясающий,fabulous
5557,incroyable,поразительный,amazing
5558,incroyable,поразительный,stunning
5559,incroyable,поразительный,astonishing
5560,incroyable,поразительный,remarkable
5561,incroyable,поразительный,astounding
5562,incroyable,поразительный,breathtaking
5563,incroyable,немыслимый,unthinkable
5564,incroyable,ошеломляющий,stunning
5565,incroyable,восхитительный,amazing
5566,incroyable,восхитительный,wonderful
5567,incroyable,уникальный,no_equality
5568,incroyable,неслыханный,no_equality
5569,allocation,пособие,allowance
5570,allocation,пособие,benefit
5571,allocation,пособие,grant
5572,allocation,пособие,stipend
5573,allocation,пособие,payment
5574,allocation,пособие,entitlement
5575,allocation,пособие,dole
5576,allocation,пособие,
5577,allocation,распределение,allocation
5578,allocation,распределение,allotment
5579,allocation,распределение,assignment
5580,allocation,распределение,allocating
5581,allocation,распределение,allocated
5582,allocation,распределение,disbursement
5583,allocation,распределение,
5584,allocation,ассигнование,allocation
5585,allocation,ассигнование,provision
5586,allocation,ассигнование,appropriation
5587,allocation,ассигнование,allocating
5588,allocation,субсидия,grant
5589,allocation,субсидия,subsidy
5590,allocation,предоставление,grant
5591,allocation,предоставление,provision
5592,allocation,предоставление,granting
5593,allocation,предоставление,
5594,allocation,отпуск,entitlement
5595,allocation,отпуск,
5596,allocation,наделение,granting
5597,fichier,файл,file
5598,fichier,файл,filename
5599,fichier,ящик,
5600,laver,вымыть,wash
5601,laver,вымыть,clean
5602,laver,вымыть,bath
5603,laver,вымыть,scrub
5604,laver,смыть,rinse
5605,laver,омыть,no_equality
5606,laver,умыть,wash
5607,laver,выстирать,wash
5608,laver,отмывать,wash
5609,laver,отмывать,clean
5610,laver,отмывать,launder
5611,laver,обмывать,no_equality
5612,laver,перемыть,no_equality
5613,déclin,упадок,decline
5614,déclin,упадок,declining
5615,déclin,упадок,decay
5616,déclin,упадок,demise
5617,déclin,упадок,declined
5618,déclin,упадок,
5619,déclin,снижение,declining
5620,déclin,снижение,decrease
5621,déclin,снижение,fall
5622,déclin,снижение,
5623,déclin,убыль,decline
5624,déclin,убыль,decrease
5625,déclin,убыль,wane
5626,déclin,закат,decline
5627,déclin,закат,sunset
5628,déclin,упадок сил,no_equality
5629,déclin,деградация,no_equality
5630,déclin,ухудшение состояния,no_equality
5631,déclin,ущерб,
5632,rater,упустить,miss
5633,rater,упустить,lose
5634,rater,упустить,blow
5635,rater,упустить,pass up
5636,rater,упустить,
5637,rater,провалиться,fail
5638,rater,проморгать,no_equality
5639,rater,упустить случай,miss
5640,rater,упустить случай,lose
5641,rater,упустить случай,pass up
5642,rater,дать осечку,no_equality
5643,rater,испортить,blow
5644,rater,испортить,screw up
5645,rater,испортить,mess up
5646,rater,испортить,ruin
5647,rater,испортить,spoil
5648,rater,испортить,
5649,rater,не попадать,no_equality
5650,rater,не встретить,no_equality
5651,feutre,войлок,felt
5652,feutre,фломастер,marker
5653,feutre,фломастер,felt-tip pen
5654,feutre,фетровая шляпа,fedora
5655,feutre,фетровая шляпа,felt hat
5656,feutre,строительный картон,no_equality
5657,feutré,приглушенный,muffled
5658,feutré,войлочный,felt
5659,meilleur,лучший,best
5660,meilleur,лучший,better
5661,meilleur,лучший,greatest
5662,meilleur,лучший,top
5663,meilleur,лучший,finest
5664,meilleur,лучший,good
5665,meilleur,лучший,
5666,meilleur,лучше,best
5667,meilleur,лучше,good
5668,meilleur,самое лучшее,no_equality
5669,meilleur,лучшая часть,no_equality
5670,stade,стадион,stadium
5671,stade,стадион,arena
5672,stade,стадион,ballpark
5673,stade,стадион,stade
5674,stade,стадия,stage
5675,stade,стадия,phase
5676,stade,стадий,no_equality
5677,stade,спорт,no_equality
5678,stade,ярус,stage
5679,stade,век,no_equality
5680,stade,звено,no_equality
5681,noter,отметить,note
5682,noter,отметить,point out
5683,noter,отметить,mention
5684,noter,отметить,observe
5685,noter,отметить,mark
5686,noter,отметить,
5687,noter,принимать к сведению,no_equality
5688,noter,записать,note
5689,noter,записать,record
5690,noter,записать,write down
5691,noter,записать,
5692,noter,пометить,mark
5693,noter,нанести,
5694,noter,аттестовать,no_equality
5695,rêver,мечтать,dream
5696,rêver,мечтать,wish
5697,rêver,мечтать,imagine
5698,rêver,мечтать,wishing
5699,rêver,сниться,dream
5700,rêver,видеть сон,no_equality
5701,rêver,пофантазировать,no_equality
5702,rêver,пригрезиться,no_equality
5703,rêver,размечтаться,no_equality
5704,rêver,задумывать,no_equality
5705,actualité,новость,news
5706,actualité,текущие события,current event
5707,actualité,текущие события,current affairs
5708,actualité,актуальность,timeliness
5709,actualité,актуальность,topicality
5710,actualité,актуальность,relevance
5711,actualité,актуальность,actuality
5712,actualité,актуальность,date
5713,actualité,актуальность,topical
5714,actualité,актуальность,relevant
5715,actualité,актуальность,
5716,actualité,кинохроника,no_equality
5717,actualité,действительность,no_equality
5718,actualité,современность,no_equality
5719,enfant,ребенок,child
5720,enfant,ребенок,kid
5721,enfant,ребенок,baby
