,ru,fr,en
31223,совместно,collectivement,collaboratively
31224,совместно,collectivement,joint
31225,совместно,de concert,jointly
31226,совместно,de concert,together
31227,совместно,de concert,in tandem
31228,совместно,de concert,joint
31229,совместно,en conjonction,in tandem
31230,совместно,en tandem,in tandem
31231,совместно,de conserve,together
31232,совместно,en société,no_equality
31233,почитать,vénérer,revere
31234,почитать,vénérer,reverence
31235,почитать,vénérer,venerate
31236,почитать,lire,read
31237,почитать,tenir pour,no_equality
31238,крестьянский,paysan,peasant
31239,крестьянский,de paysan,no_equality
31240,лошадь,cheval,horse
31241,лошадь,cheval,equine
31242,лошадь,cheval,pony
31243,лошадь,cheval,mount
31244,лошадь,cheval placé,horse
31245,лошадь,cheval placé,pony
31246,лошадь,bourrin,horse
31247,лошадь,bourrin,nag
31248,лошадь,cocotte,no_equality
31249,лошадь,gail,no_equality
31250,бывать,être,no_equality
31251,бывать,aller,no_equality
31252,бывать,se trouver,happen
31253,бывать,avoir lieu,happen
31254,бывать,se présenter,no_equality
31255,бывать,visiter,no_equality
31256,бывать,se voir,no_equality
31257,бывать,en général,no_equality
31258,время подготовки,passé,no_equality
31259,прошедший,dernier,past
31260,прошедший,dernier,last
31261,прошедший,passant,past
31262,прошедший,antan,past
31263,внедрить,incorporer,introduce
31264,внедрить,incorporer,incorporate
31265,внедрить,incorporer,embed
31266,внедрить,mettre en place,implement
31267,внедрить,mettre en place,introduce
31268,внедрить,mettre en place,put in place
31269,внедрить,mettre en place,institute
31270,внедрить,implémenter,implement
31271,внедрить,injecter,no_equality
31272,внедрить,inculquer,no_equality
31273,внедрить,déployer,implement
31274,внедрить,déployer,deploy
31275,внедрить,déployer,roll out
31276,внедрить,instaurer,implement
31277,внедрить,instaurer,introduce
31278,внедрить,instaurer,put in place
31279,внедрить,instaurer,institute
31280,внедрить,imposer,introduce
31281,внедрить,incruster,embed
31282,лидер,leader,leader
31283,лидер,leader,leadership
31284,лидер,leader,lead
31285,лидер,leader,leading
31286,лидер,chef de file,leader
31287,лидер,chef de file,leadership
31288,лидер,chef de file,lead
31289,лидер,chef de file,leading
31290,лидер,chef de file,ringleader
31291,лидер,chef de file,champion
31292,лидер,maillot jaune,no_equality
31293,лидер,locomotive,no_equality
31294,лидер,lièvre,no_equality
31295,дебют,début,debut
31296,дебют,début,opening
31297,дебют,debut,debut
31298,дебют,debut,opening
31299,дебют,ouverture,opening
31300,узор,motif,pattern
31301,узор,motif,motif
31302,узор,dessin,pattern
31303,узор,arabesques,no_equality
31304,узор,patron,pattern
31305,узор,ramages,no_equality
31306,опустелый,abandonné,no_equality
31307,опустелый,désert,no_equality
31308,судебная полиция,police judiciaire,no_equality
31309,судебная полиция,justice,no_equality
31310,например,par exemple,for example
31311,например,par exemple,such as
31312,например,par exemple,e.g
31313,например,par exemple,for instance
31314,например,par exemple,say
31315,например,par exemple,eg
31316,например,par exemple,perhaps
31317,например,par exemple,i.e
31318,например,par exemple,or something
31319,например,par exemple,including
31320,рекламный материал,matériel publicitaire,advertising material
31321,рекламный материал,matériel publicitaire,publicity material
31322,рекламный материал,message publicitaire,no_equality
31323,авиация,aviation,aviation
31324,авиация,aviation,aircraft
31325,авиация,aviation,air force
31326,авиация,l'avion,no_equality
31327,авиация,aéro,no_equality
31328,авиация,Aé,no_equality
31329,авиация,Av.,no_equality
31330,влезть,grimper,climb
31331,влезть,grimper,crawl
31332,влезть,entrer,fit into
31333,влезть,s'introduire,get
31334,средство,outil,vehicle
31335,средство,outil,means
31336,средство,outil,tool
31337,средство,outil,way
31338,средство,outil,instrument
31339,средство,outil,device
31340,средство,outil,implement
31341,средство,remède,remedy
31342,средство,remède,way
31343,средство,remède,cure
31344,средство,recours,remedy
31345,средство,recours,recourse
31346,средство,agent,agent
31347,средство,agent,medium
31348,средство,arme,tool
31349,средство,organe,means
31350,средство,organe,instrument
31351,средство,canal,no_equality
31352,средство,aphrodisiaque,no_equality
31353,средство,antihypertenseur,no_equality
31354,средство,digestif,no_equality
31355,профан,profane,layman
31356,именно,précisément,exactly
31357,именно,précisément,precisely
31358,именно,précisément,specifically
31359,именно,précisément,just
31360,именно,nommément,namely
31361,именно,nommément,specifically
31362,именно,même,just
31363,именно,même,indeed
31364,распространение,propagation,dissemination
31365,распространение,propagation,distribution
31366,распространение,propagation,spread
31367,распространение,propagation,spreading
31368,распространение,propagation,expansion
31369,распространение,propagation,propagation
31370,распространение,vulgarisation,dissemination
31371,распространение,vulgarisation,extension
31372,распространение,vulgarisation,disseminating
31373,распространение,communication,no_equality
31374,распространение,expansion,spread
31375,распространение,expansion,extension
31376,распространение,expansion,spreading
31377,распространение,expansion,expansion
31378,распространение,expansion,growth
31379,распространение,communication au public,no_equality
31380,распространение,implantation,no_equality
31381,распространение,médiatisation,no_equality
31382,распространение,cheminement,no_equality
31383,распространение,Ext.,no_equality
31384,легкость,facilité,ease
31385,легкость,facilité,easiness
31386,легкость,légèreté,ease
31387,легкость,légèreté,lightness
31388,легкость,légèreté,light weight
31389,легкость,agilité,no_equality
31390,легкость,douceur,no_equality
31391,подслушивать,écouter,eavesdrop
31392,подслушивать,écouter,listen
31393,подслушивать,écouter,overhear
