,word,local_word,pos,eng_handled
119922,buyer,покупатель,noun,False
119923,buyer,скупщик,noun,False
119924,buyer,покупательница,noun,False
119925,buyer,покупательский,adjective,False
119926,buyer,покупающий,participle,False
119927,kibble,дробить,verb,False
119928,kibble,бадья,noun,False
119929,kibble,гранулы,noun,False
119930,kibble,булыжник,noun,False
119931,urgency,срочность,noun,False
119932,urgency,безотлагательность,noun,False
119933,urgency,крайняя необходимость,noun,False
119934,urgency,настойчивость,noun,False
119935,urgency,экстренность,noun,False
119936,urgency,спешность,noun,False
119937,urgency,настойчивый,adjective,False
119938,alternately,поочередно,adverb,False
119939,alternately,вперемежку,adverb,False
119940,lightweight,легкий,adjective,False
119941,lightweight,упрощенный,adjective,False
119942,lightweight,сверхлегкий,adjective,False
119943,lightweight,нетребовательный,adjective,False
119944,lightweight,легкий вес,noun,False
119945,lightweight,легкость,noun,False
119946,lightweight,облегченный,participle,False
119947,elderberry,бузина,noun,False
119948,elderberry,ягода бузины,noun,False
119949,cuisine,кухня,noun,False
119950,commute,заменять,verb,False
119951,commute,переключать,verb,False
119952,commute,добираться,verb,False
119953,commute,смягчить,verb,False
119954,barricade,баррикада,noun,False
119955,barricade,преграда,noun,False
119956,barricade,баррикадировать,verb,False
119957,barricade,забаррикадироваться,verb,False
119958,barricade,баррикадный,adjective,False
119959,exhortation,увещевание,noun,False
119960,exhortation,призыв,noun,False
119961,exhortation,проповедь,noun,False
119962,bycatch,прилов,noun,False
119963,demarcation,размежевание,noun,False
119964,demarcation,демаркация,noun,False
119965,demarcation,установление границ,noun,False
119966,demarcation,граница раздела,noun,False
119967,demarcation,демаркационный,adjective,False
119968,patronymic,отчество,noun,False
119969,patronymic,патроним,noun,False
119970,refinement,изысканность,noun,False
119971,refinement,усовершенствование,noun,False
119972,refinement,очистка,noun,False
119973,refinement,уточнение,noun,False
119974,refinement,рафинирование,noun,False
119975,refinement,утончение,noun,False
119976,refinement,доводка,noun,False
119977,refinement,детализация,noun,False
119978,refinement,измельчение,noun,False
119979,refinement,рафинированность,noun,False
119980,stagecoach,дилижанс,noun,False
119981,weight lifter,штангист,noun,False
119982,alarming,тревожный,adjective,False
119983,alarming,вызывающий тревогу,participle,False
119984,alarming,волнующий,participle,False
119985,alarming,сигнал тревоги,noun,False
119986,retraction,втягивание,noun,False
119987,retraction,сокращение,noun,False
119988,retraction,опровержение,noun,False
119989,retraction,отзыв,noun,False
119990,retraction,отвод,noun,False
119991,retraction,уборка,noun,False
119992,retraction,западение,noun,False
119993,retraction,возврат,noun,False
119994,manhandle,избивать,verb,False
119995,frock coat,сюртук,noun,False
119996,oatmeal,овсяная каша,noun,False
119997,oatmeal,овсяный,adjective,False
119998,Latino,латиноамериканец,noun,False
119999,Latino,латиноамериканский,adjective,False
120498,saddle horse,Верховая лошадь,noun,False
123933,samsara,сансара,noun,False
126602,eye to eye,глаза в глаза,noun,False
126780,Leiden,Лейден,noun,False
126922,archetypical,архетипический,adjective,False
127407,compo,композит,noun,False
127909,Bianca,бьянка,noun,False
130696,Richter,Рихтер,noun,False
142374,lungwort,медуница,noun,False
149165,Kronos,Хронос,noun,False
149890,McKay,мак-кей,noun,False
154080,Malevich,Малевич,noun,False
158976,heliosphere,гелиосфера,noun,False
159471,rub down,точить,verb,False
159715,Armitage,Армитидж,noun,False
160317,Spence,кладовая,noun,False
162613,indirect evidence,косвенное доказательство,noun,False
181496,slow dance,медленный танец,noun,False
182023,FFT,быстрое преобразование Фурье,noun,False
186800,cere,восковица,noun,False
192229,Chen,Чэнь,noun,False
192528,Ravenna,Равенна,noun,False
192832,GATT,ГАТТ,noun,False
210058,nem,нем,pronoun,False
210059,nem,модуль NEM,noun,False
210063,dog meat,собачье мясо,noun,False
210064,hydrophobe,гидрофобный,adjective,False
210065,microcontroller,микроконтроллер,noun,False
210066,microcontroller,микроконтроллерный,adjective,False
210109,FOD,ОПО,noun,False
210117,sidestreet,переулок,noun,False
210118,Buddhahood,состояние Будды,noun,False
210119,Buddhahood,буддовость,noun,False
210128,bigint,bigint,foreign word,False
210152,Sandler,Сандлер,noun,False
210203,Zell,Зелл,noun,False
210206,Frau,фрау,noun,False
210207,Inez,Инес,noun,False
210212,carbo,карбо,noun,False
210216,Basingstoke,бейзингсток,noun,False
210223,psalmist,псалмопевец,noun,False
210224,psalmist,автор псалмов,noun,False
210225,psalmist,псалмист,noun,False
210226,psalmist,псаломщик,noun,False
