,English text,train_type,en_fr_translate,fr_en_translate,correct
79,I didn't leave him.,past simple neg,Je n'ai pas le quitter.,I didn't leave him.,True
84,I didn't take it.,past simple neg,Je n'ai pas le prendre.,I didn't take it.,True
85,She didn't take it.,past simple neg,Elle n'a pas le prendre.,She didn't take it.,True
90,I didn't leave them there.,past simple neg,Je n'ai pas les laisser là.,I didn't leave them there.,True
91,I didn't see you.,past simple neg,Je n'ai pas vous voir.,I didn't see you.,True
92,I didn't want it.,past simple neg,Je n'en voulais pas.,I didn't want it.,True
93,I didn't study it.,past simple neg,Je n'ai pas l'étudier.,I didn't study it.,True
95,They didn't tell you.,past simple neg,Ils n'ont pas vous dire.,They didn't tell you.,True
97,I didn't see her.,past simple neg,Je n'ai pas la voir.,I didn't see her.,True
98,He did not answer her.,past simple neg,Il ne lui répondit.,He did not answer her.,True
103,He didn't look back.,past simple neg,Il n'a pas regarder en arrière.,He didn't look back.,True
105,She didn't come back.,past simple neg,Elle n'est pas revenue.,She didn't come back.,True
107,She didn't look back.,past simple neg,Elle n'a pas regarder en arrière.,She didn't look back.,True
108,He didn't say much.,past simple neg,Il n'a pas dit beaucoup.,He didn't say much.,True
115,He didn't answer her.,past simple neg,Il n'a pas lui répondre.,He didn't answer her.,True
121,I didn't mean it.,past simple neg,Je ne voulais pas dire.,I didn't mean it.,True
125,I didn't hear you.,past simple neg,Je n'ai pas vous entendre.,I didn't hear you.,True
127,He didn't buy it.,past simple neg,Il n'a pas l'acheter.,He didn't buy it.,True
134,I didn't tell him.,past simple neg,Je n'ai pas le lui dire.,I didn't tell him.,True
138,I didn't believe him.,past simple neg,Je ne l'ai pas cru.,I didn't believe him.,True
140,I didn't ask for a reason.,past simple neg,Je n'ai pas demandé pour une raison.,I didn't ask for a reason.,True
144,He did not wait for an answer.,past simple neg,Il n'attendit pas de réponse.,He did not wait for an answer.,True
146,He didn't laugh.,past simple neg,Il n'a pas ri.,He didn't laugh.,True
149,It wasn't mine.,past simple neg,Ce n'était pas la mienne.,It wasn't mine.,True
152,I didn't pay him.,past simple neg,Je n'ai pas le payer.,I didn't pay him.,True
153,I didn't ask him.,past simple neg,Je n'ai pas le lui demander.,I didn't ask him.,True
155,He didn't love me.,past simple neg,Il ne m'aimait pas.,He didn't love me.,True
156,He didn't teach me.,past simple neg,Il ne m'a pas apprise.,He didn't teach me.,True
158,I didn't invite him.,past simple neg,Je n'ai pas l'inviter.,I didn't invite him.,True
159,I didn't write them.,past simple neg,Je n'ai pas les écrire.,I didn't write them.,True
161,He didn't want to go.,past simple neg,Il ne voulait pas y aller.,He didn't want to go.,True
165,He didn't want to go.,past simple neg,Il ne voulait pas y aller.,He didn't want to go.,True
166,He didn't see it.,past simple neg,Il ne l'a pas vu.,He didn't see it.,True
167,I didn't want to go.,past simple neg,Je ne voulais pas y aller.,I didn't want to go.,True
170,I didn't want to stop.,past simple neg,Je n'avais pas envie de s'arrêter.,I didn't want to stop.,True
171,I didn't open the door.,past simple neg,Je n'ai pas ouvert la porte.,I didn't open the door.,True
174,She didn't even tell me,past simple neg,Elle n'a même pas me dire,She didn't even tell me,True
175,We didn't even know you.,past simple neg,On ne te connaissait même pas.,We didn't even know you.,True
177,I didn't even see you.,past simple neg,Je n'ai même pas vous voir.,I didn't even see you.,True
179,I didn't want to hear his answer.,past simple neg,Je ne voulais pas entendre sa réponse.,I didn't want to hear his answer.,True
180,He didn't want to see his wife.,past simple neg,Il ne voulait pas voir sa femme.,He didn't want to see his wife.,True
183,I didn't want to waste your time.,past simple neg,Je ne voulais pas perdre votre temps.,I didn't want to waste your time.,True
184,I didn't want to lose my job.,past simple neg,Je ne voulais pas perdre mon emploi.,I didn't want to lose my job.,True
186,I didn't sleep last night.,past simple neg,Je n'ai pas dormi la nuit dernière.,I didn't sleep last night.,True
196,They didn't ask a lot of questions.,past simple neg,Ils n'ont pas de poser beaucoup de questions.,They didn't ask a lot of questions.,True
203,I explained it to you and you didn't listen.,past simple neg,Je te l'ai expliqué et tu n'as pas écouté.,I explained it to you and you didn't listen.,True
205,Bobby didn't have time to think.,past simple neg,Bobby n'a pas eu le temps de réfléchir.,Bobby didn't have time to think.,True
207,Dan didn't have time to answer.,past simple neg,Dan n'a pas eu le temps de répondre.,Dan didn't have time to answer.,True
208,I didn't like his idea too much.,past simple neg,Je n'ai pas aimé son idée de trop.,I didn't like his idea too much.,True
215,It didn't rain yesterday.,past simple neg,Il n'a pas plu hier.,It didn't rain yesterday.,True
221,I didn't hear your question.,past simple neg,Je n'ai pas entendu votre question.,I didn't hear your question.,True
223,She didn't even look at me.,past simple neg,Elle n'a même pas me regarder.,She didn't even look at me.,True
224,She didn't even say hello.,past simple neg,Elle n'a même pas dit bonjour.,She didn't even say hello.,True
226,I wasn't interested in my classes.,past simple neg,Je n'étais pas intéressé dans mes classes.,I wasn't interested in my classes.,True
227,He wasn't sure.,past simple neg,Il n'était pas sûr.,He wasn't sure.,True
229,They didn't even laugh.,past simple neg,Ils n'ont même pas rire.,They didn't even laugh.,True
231,I wasn't here yesterday.,past simple neg,Je n'étais pas là hier.,I wasn't here yesterday.,True
13,He wished that he had known,past_perfect,Il a souhaité qu'il avait connu,He wished that he had known,True
14,He saw that he had succeeded.,past_perfect,Il a vu qu'il avait réussi.,He saw that he had succeeded.,True
38,The time had come!,past_perfect,Le temps était venu!,The time had come!,True
47,I saw the crowd that had gathered.,past_perfect,J'ai vu la foule qui s'était rassemblée.,I saw the crowd that had gathered.,True
0,He says it all the time.,Артикль the,Il dit tout le temps.,He says it all the time.,True
1,He does it all the time.,Артикль the,Il le fait tout le temps.,He does it all the time.,True
2,You're with me all the time.,Артикль the,Vous êtes avec moi tout le temps.,You're with me all the time.,True
5,You're the youngest.,Артикль the,Tu es la plus jeune.,You're the youngest.,True
6,They're the simplest.,Артикль the,Ils sont les plus simples.,They're the simplest.,True
8,You want the best.,Артикль the,Vous voulez le meilleur.,You want the best.,True
9,They're the saddest.,Артикль the,Ils sont le plus triste.,They're the saddest.,True
10,I'm the strongest.,Артикль the,Je suis le plus fort.,I'm the strongest.,True
12,I'm the oldest.,Артикль the,Je suis le plus vieux.,I'm the oldest.,True
13,They're the biggest.,Артикль the,Ils sont les plus grands.,They're the biggest.,True
16,He watches us all the time.,Артикль the,Il nous observe tout le temps.,He watches us all the time.,True
17,She calls me all the time.,Артикль the,Elle m'appelle tout le temps.,She calls me all the time.,True
18,The game is interesting.,Артикль the,Le jeu est intéressant.,The game is interesting.,True
27,They know the actress.,Артикль the,Ils savent que l'actrice.,They know the actress.,True
31,The shops were still open.,Артикль the,Les magasins étaient encore ouverts.,The shops were still open.,True
32,The roads were very dry.,Артикль the,Les routes étaient très secs.,The roads were very dry.,True
35,The doors were still open.,Артикль the,Les portes étaient encore ouvertes.,The doors were still open.,True
36,The flowers were really beautiful.,Артикль the,Les fleurs étaient vraiment belles.,The flowers were really beautiful.,True
37,The actors were so good.,Артикль the,Les acteurs étaient si bons.,The actors were so good.,True
38,The tables were empty.,Артикль the,Les tables étaient vides.,The tables were empty.,True
42,He found Harry in the kitchen.,Артикль the,Il a trouvé Harry dans la cuisine.,He found Harry in the kitchen.,True
43,He found Elizabeth in the garden.,Артикль the,Il a trouvé Elizabeth dans le jardin.,He found Elizabeth in the garden.,True
44,He put Charlie on the floor.,Артикль the,Il a mis Charlie sur le sol.,He put Charlie on the floor.,True
48,I took the box from him.,Артикль the,J'ai pris la boîte de lui.,I took the box from him.,True
49,You spent the day with her.,Артикль the,Vous avez passé la journée avec elle.,You spent the day with her.,True
52,We went to the forest.,Артикль the,Nous sommes allés à la forêt.,We went to the forest.,True
55,We ran to the church.,Артикль the,Nous avons couru à l'église.,We ran to the church.,True
56,We listened to the radio.,Артикль the,On a écouté la radio.,We listened to the radio.,True
57,He went to the bar.,Артикль the,Il est allé à la barre.,He went to the bar.,True
58,She went to the library.,Артикль the,Elle est allée à la bibliothèque.,She went to the library.,True
60,They returned to the car.,Артикль the,Ils retournèrent à la voiture.,They returned to the car.,True
65,I came to the door.,Артикль the,Je suis venu à la porte.,I came to the door.,True
66,He went to the kitchen.,Артикль the,Il alla à la cuisine.,He went to the kitchen.,True
67,We went to the police.,Артикль the,Nous sommes allés à la police.,We went to the police.,True
71,She came to the door.,Артикль the,Elle est venue à la porte.,She came to the door.,True
73,We ran to the beach.,Артикль the,On a couru à la plage.,We ran to the beach.,True
74,I played the song for him,Артикль the,J'ai joué la chanson pour lui,I played the song for him,True
76,We talked to the family.,Артикль the,Nous avons parlé à la famille.,We talked to the family.,True
80,I brought the text with me.,Артикль the,J'ai apporté le texte avec moi.,I brought the text with me.,True
81,I took the bread with me.,Артикль the,J'ai pris le pain avec moi.,I took the bread with me.,True
82,She took the child with her.,Артикль the,Elle a pris l'enfant avec elle.,She took the child with her.,True
84,She took the book from him.,Артикль the,Elle a pris le livre à partir de lui.,She took the book from him.,True
85,I saw the child with you.,Артикль the,J'ai vu l'enfant avec vous.,I saw the child with you.,True
86,You opened the door for him.,Артикль the,Vous avez ouvert la porte pour lui.,You opened the door for him.,True
87,They came to the bus.,Артикль the,Ils sont venus au bus.,They came to the bus.,True
89,I came to the sea.,Артикль the,Je suis venu à la mer.,I came to the sea.,True
91,She ran to the window.,Артикль the,Elle courut à la fenêtre.,She ran to the window.,True
95,They listened to the radio.,Артикль the,Ils ont écouté la radio.,They listened to the radio.,True
96,We went to the beach.,Артикль the,Nous sommes allés à la plage.,We went to the beach.,True
97,I talked to the kid.,Артикль the,J'ai parlé à l'enfant.,I talked to the kid.,True
98,We went to the wedding.,Артикль the,On est allés au mariage.,We went to the wedding.,True
100,I talked to the boss.,Артикль the,J'ai parlé avec le patron.,I talked to the boss.,True
101,They ran to the boat.,Артикль the,Ils ont couru vers le bateau.,They ran to the boat.,True
104,I went to the zoo.,Артикль the,Je suis allé au zoo.,I went to the zoo.,True
107,The boy listened.,Артикль the,Le garçon écouta.,The boy listened.,True
110,The man returned.,Артикль the,L'homme revint.,The man returned.,True
112,The song ended.,Артикль the,La chanson s'est terminée.,The song ended.,True
113,The boy agreed.,Артикль the,Le garçon a accepté.,The boy agreed.,True
114,The rain continued.,Артикль the,La pluie a continué.,The rain continued.,True
117,The boy waited.,Артикль the,Le garçon attendit.,The boy waited.,True
124,The answer is simple.,Артикль the,La réponse est simple.,The answer is simple.,True
125,The room is beautiful.,Артикль the,La salle est magnifique.,The room is beautiful.,True
126,The idea is simple.,Артикль the,L'idée est simple.,The idea is simple.,True
127,The pen is blue.,Артикль the,Le stylo est bleu.,The pen is blue.,True
128,The door is open!,Артикль the,La porte est ouverte!,The door is open!,True
129,The sea is blue.,Артикль the,La mer est bleue.,The sea is blue.,True
130,The apartment is dark.,Артикль the,L'appartement est sombre.,The apartment is dark.,True
132,The zoo is open.,Артикль the,Le zoo est ouvert.,The zoo is open.,True
