,word,local_word,examples,local_examples,examples_and_definitions
1282,fishing,вылов,sturgeon fishing|,вылов осетровых | ,sturgeon fishing|catch | 
1283,fishing,рыбное хозяйство,empty_cell,empty_cell,empty_cell
1284,fishing,промысел,empty_cell,empty_cell,craft | oil field | handicraft | 
1285,fit,стройный,empty_cell,empty_cell,slender | slim | thin | better looking | 
1286,fit,посадка,empty_cell,empty_cell,landing | boarding | gate | planting | soft landing | sitting | plantation | 
1287,fit,приступ,empty_cell,empty_cell,attack | bout | seizure | episode | stroke | heart attack | spurt | tantrum | 
1288,fit,соответствие,empty_cell,empty_cell,compliance | conformity | correspondence | match | accordance | consistency | alignment | conformance | 
1289,fit,припадок,empty_cell,empty_cell,seizure | 
1290,fit,порыв,fit of passion|,порыве страсти | ,fit of passion|impulse | gust | rush | 
1291,fit,физическая форма,empty_cell,empty_cell,empty_cell
1292,fit,подбор,empty_cell,empty_cell,selection | recruitment | sourcing | picking | 
1293,fit,подходить,to fit perfectly|,отлично подходить | ,to fit perfectly|suit | approach | come up | walk up | place | go up | match | befit | 
1294,fit,соответствовать,to fit that description|,соответствовать этому описанию | ,to fit that description|meet | match | correspond | satisfy | fulfill | suit | meet | match | 
1295,fit,вписываться,to fit very well|,точно вписываться | ,to fit very well|
1296,fit,помещаться,empty_cell,empty_cell,place | house therein | 
1297,fit,подойти,empty_cell,empty_cell,come | come up | go up | walk | approach | go over | walk up | suit | 
1298,fit,отвечать,empty_cell,empty_cell,meet | answer | reply | respond | satisfy | fulfill | satisfy | 
1299,fit,поместиться,empty_cell,empty_cell,empty_cell
1300,fit,укладываться,empty_cell,empty_cell,stack | 
1301,fit,уместиться,empty_cell,empty_cell,empty_cell
1302,flight,рейс,international flight|connecting flight|charter flight|regular flight|,международный рейс | стыковочный рейс | чартерный рейс | регулярный рейс | ,international flight|connecting flight|charter flight|regular flight|departure | 
1303,flight,полет,space flight|first flight|first space flight|Creative Flight|,космический полет | первый полет | Первый космический полет | творческий полет | ,space flight|first flight|first space flight|Creative Flight|mission | flying | 
1304,flight,самолет,empty_cell,empty_cell,aircraft | plane | airplane | jet | airliner | 
1305,flight,перелет,long flight|,длительный перелет | ,long flight|
1306,flight,авиарейс,domestic flight|,внутренний авиарейс | ,domestic flight|
1307,flight,бегство,capital flight|,бегство капитала | ,capital flight|escape | run | exodus | stampede | 
1308,flight,вылет,empty_cell,empty_cell,departure | sortie | take-off | departure time | radius | flight departure | escape | 
1309,flight,авиабилет,empty_cell,empty_cell,ticket | air ticket | airline ticket | flight ticket | airtickets | airfare | plane-ticket | 
1310,along,вдоль,empty_cell,empty_cell,empty_cell
1311,along,вдоль,empty_cell,empty_cell,empty_cell
1312,along with,вместе с,empty_cell,empty_cell,together with | alongside | 
1313,along with,наряду с,empty_cell,empty_cell,together with | alongside | in addition to | apart from | besides | 
1314,along with,совместно с,empty_cell,empty_cell,together with | jointly with | in conjunction with | in cooperation with | in partnership with | in collaboration with | 
1315,along with,помимо,empty_cell,empty_cell,besides | in addition to | apart from | beyond | aside from | other than | as well as | 
1316,bedroom,спальня,separate bedroom|spacious bedroom|double bedroom|large bedroom|,отдельная спальня | просторная спальня | двухместная спальня | большая спальня | ,separate bedroom|spacious bedroom|double bedroom|large bedroom|bedroom apartment | 
1317,beer,пиво,draft beer|cold beer|belgian beer|Czech beer|,разливное пиво | холодное пиво | бельгийское пиво | чешское пиво | ,draft beer|cold beer|belgian beer|Czech beer|
1318,beer,сорта пива,empty_cell,empty_cell,empty_cell
1319,before,прежде,empty_cell,empty_cell,previously | formerly | 
1320,before,назад,empty_cell,empty_cell,back | backward | early | 
1321,before,до,empty_cell,empty_cell,to | until | up to | till | 
1322,before,перед,empty_cell,empty_cell,in front of | prior to | 
1323,before,пока не,Let's just stop it now before we start saying things we might regret later|,"Лучше остановиться, пока мы не наговорили друг другу таких вещей, о которых потом будем сожалеть | ",Let's just stop it now before we start saying things we might regret later|
1324,before,прежде чем,She went away before I could say anything|,"Она ушла, прежде чем я успел что-то сказать | ",She went away before I could say anything|
1325,begin,начать,to begin work|to begin the game|to begin an investigation|to begin his drug war|,начать работу | начать игру | начать расследование | начать свою войну | ,to begin work|to begin the game|to begin an investigation|to begin his drug war|start | launch | initiate | open | 
1326,begin,начинать,to begin his story|to begin the test company|,начинать свой рассказ | начинать тестовое предприятие | ,to begin his story|to begin the test company|start | launch | initiate | commence | 
1327,begin,начинаться,to begin with the first step|,начинаться с первого шага | ,to begin with the first step|start | 
1328,begin,стать,empty_cell,empty_cell,become | start | become | be | get | make | come | 
1329,begin,начаться,to begin this week|,начаться на этой неделе | ,to begin this week|start | start | break out | erupt | take place | commence | usher | 
1330,begin,приступить,empty_cell,empty_cell,start | launch | proceed | initiate | embark | get down | commence | 
1331,behind,позади,empty_cell,empty_cell,in the back | 
1332,behind,сзади,empty_cell,empty_cell,from behind | at the back | in the back | 
1333,behind,за,empty_cell,empty_cell,for | per | over | during | 
1334,behind,позади,empty_cell,empty_cell,empty_cell
1335,below,ниже,empty_cell,empty_cell,low | following | 
1336,below,внизу,empty_cell,empty_cell,down | downstairs | at the bottom | underneath | 
1337,below,снизу,empty_cell,empty_cell,from below | from the bottom | at the bottom | from bottom | underneath | 
1338,best,лучший,very best|,самый лучший | ,very best|better | top | fine | great | 
1339,best,наилучший,empty_cell,empty_cell,best possible | well | optimal | 
1340,best,лучше,empty_cell,empty_cell,better | better off | 
1341,best,самый,empty_cell,empty_cell,very | top | latest | 
1342,best,оптимальный,empty_cell,empty_cell,optimal | optimum | perfect | ideal | best possible | 
